timestamp,Storm ID,BASIN,Season,SEASON TC NUMBER,STORMNAME,Latitude (degrees),Longitude (degrees),VMAX (kt),Peak VMAX (kt),ACE,Maximum 24h Intensification,Tropical SST,Global SST,Local SST,Local Month Mean,Local Anomaly,Saffir-Simpson Category
1985-01-16 18:00:00,1985-S-14,AUS,1985.0,14.0,,-14.7,146.3,25.0,100.0,1.0165,30.0,26.953972,13.42192,28.35201,28.921825,-0.5698147,3
1985-08-27 00:00:00,1985-N-14,WP,1985.0,14.0,,21.6,139.0,25.0,55.0,0.39525,25.0,26.585503,13.604545,28.630903,29.205608,-0.5747051,1
1985-01-24 12:00:00,1985-S-15,SP,1985.0,15.0,,-14.9,203.4,25.0,80.0,0.6165,25.0,26.953972,13.42192,27.707222,28.609097,-0.90187454,1
1985-01-26 00:00:00,1985-S-16,SI,1985.0,16.0,,-12.6,68.3,25.0,70.0,0.6705,15.0,26.953972,13.42192,27.835102,28.410799,-0.57569695,1
1985-08-31 18:00:00,1985-N-16,WP,1985.0,16.0,,15.0,134.0,25.0,75.0,0.66125,20.0,26.585503,13.604545,28.694668,29.23277,-0.5381031,1
1985-01-29 00:00:00,1985-S-17,AUS,1985.0,17.0,,-18.0,120.6,25.0,55.0,0.1925,15.0,26.953972,13.42192,28.287645,29.338154,-1.0505085,1
1985-09-13 06:00:00,1985-N-17,WP,1985.0,17.0,,14.2,141.7,25.0,50.0,0.26575,10.0,26.645681,13.539874,28.813366,29.353546,-0.5401802,1
1985-09-19 00:00:00,1985-N-18,WP,1985.0,18.0,,14.8,115.0,25.0,50.0,0.17875,20.0,26.645681,13.539874,27.855633,28.776562,-0.92092896,1
1985-02-05 06:00:00,1985-S-19,SI,1985.0,19.0,,-12.2,70.1,30.0,50.0,0.285,15.0,27.225605,13.530843,27.909775,28.659697,-0.7499218,1
1985-09-27 00:00:00,1985-N-19,WP,1985.0,19.0,,18.4,117.3,25.0,70.0,0.566,25.0,26.645681,13.539874,27.88904,28.813528,-0.92448807,1
1985-02-10 18:00:00,1985-S-20,AUS,1985.0,20.0,,-14.4,127.2,20.0,55.0,0.49825,15.0,27.225605,13.530843,30.367376,29.664341,0.70303535,1
1985-09-29 06:00:00,1985-N-20,WP,1985.0,20.0,,16.7,132.9,20.0,90.0,1.1445,25.0,26.645681,13.539874,28.516245,29.20844,-0.6921959,2
1985-10-11 18:00:00,1985-N-21,WP,1985.0,21.0,,7.0,155.5,20.0,150.0,3.4935,50.0,26.828287,13.297238,29.002527,29.458817,-0.4562893,5
1985-02-13 06:00:00,1985-S-22,AUS,1985.0,22.0,,-12.0,101.2,25.0,50.0,0.557,15.0,27.225605,13.530843,27.870848,28.403025,-0.532177,1
1985-10-12 06:00:00,1985-N-22,WP,1985.0,22.0,,10.7,120.3,30.0,100.0,0.91275,20.0,26.828287,13.297238,28.43613,28.97194,-0.53580856,3
1985-02-13 12:00:00,1985-S-23,SI,1985.0,23.0,,-14.9,44.1,25.0,50.0,0.3435,15.0,27.225605,13.530843,28.770132,29.122843,-0.35271072,1
1985-10-14 00:00:00,1985-N-23,WP,1985.0,23.0,,6.1,159.0,10.0,50.0,0.31875,15.0,26.828287,13.297238,29.355074,29.497292,-0.14221764,1
1985-02-16 06:00:00,1985-S-24,AUS,1985.0,24.0,,-12.6,124.3,30.0,75.0,1.0265,15.0,27.225605,13.530843,29.885801,29.33571,0.5500908,1
1985-10-23 00:00:00,1985-N-24,WP,1985.0,24.0,,12.8,125.9,30.0,100.0,1.28725,25.0,26.828287,13.297238,28.156511,29.045574,-0.8890629,3
1985-11-19 18:00:00,1985-N-25,WP,1985.0,25.0,,6.8,108.1,25.0,45.0,0.278,10.0,27.065176,13.118716,27.626825,28.010885,-0.3840599,1
1985-02-19 06:00:00,1985-S-26,AUS,1985.0,26.0,,-12.7,145.2,25.0,45.0,0.1875,15.0,27.225605,13.530843,27.844376,28.927303,-1.0829277,1
1985-12-16 06:00:00,1985-N-26,WP,1985.0,26.0,,7.6,114.6,25.0,60.0,0.42175,15.0,27.050636,13.193344,27.737848,28.271154,-0.5333061,1
1985-03-04 06:00:00,1985-S-27,SP,1985.0,27.0,,-16.6,170.7,30.0,55.0,0.365,10.0,27.559328,13.488591,28.365835,28.833807,-0.4679718,1
1985-12-17 00:00:00,1985-N-27,WP,1985.0,27.0,,9.2,140.0,20.0,100.0,1.3175,30.0,27.050636,13.193344,28.860292,28.813267,0.04702568,3
1985-03-06 12:00:00,1985-S-28,AUS,1985.0,28.0,,-11.4,93.5,30.0,115.0,2.14225,30.0,27.559328,13.488591,28.13346,28.449076,-0.3156166,4
1985-03-08 06:00:00,1985-S-29,AUS,1985.0,29.0,,-12.3,117.7,35.0,55.0,0.2095,15.0,27.559328,13.488591,28.787998,29.267756,-0.4797573,1
1985-03-12 00:00:00,1985-S-30,SP,1985.0,30.0,,-14.6,170.4,25.0,135.0,2.0705,30.0,27.559328,13.488591,28.504877,29.14286,-0.6379833,4
1985-03-19 06:00:00,1985-S-31,AUS,1985.0,31.0,,-13.6,138.3,25.0,120.0,1.72475,25.0,27.559328,13.488591,29.509468,29.758202,-0.24873352,4
1985-03-28 12:00:00,1985-S-32,AUS,1985.0,32.0,,-13.3,150.4,25.0,60.0,0.4655,15.0,27.559328,13.488591,28.618755,28.83394,-0.21518517,1
1985-04-10 12:00:00,1985-S-33,SI,1985.0,33.0,,-11.4,72.8,25.0,110.0,1.4995,25.0,27.87136,13.334679,28.02418,28.59164,-0.567461,3
1985-04-11 06:00:00,1985-S-34,AUS,1985.0,34.0,,-10.4,135.8,30.0,45.0,0.19275,15.0,27.87136,13.334679,28.463215,29.110943,-0.64772797,1
1985-04-12 06:00:00,1985-S-35,AUS,1985.0,35.0,,-8.7,100.3,35.0,70.0,0.638,15.0,27.87136,13.334679,28.487982,29.011667,-0.52368546,1
1986-02-01 00:00:00,1986-N-1,WP,1986.0,1.0,,4.6,143.6,30.0,85.0,0.63925,20.0,27.369379,13.477192,28.348616,28.828836,-0.4802208,2
1986-04-26 18:00:00,1986-N-2,WP,1986.0,2.0,,7.4,139.7,45.0,90.0,0.72925,25.0,28.032269,13.37222,28.257208,28.812006,-0.5547981,2
1986-05-17 00:00:00,1986-N-3,WP,1986.0,3.0,,7.8,159.7,40.0,150.0,2.54575,50.0,27.970884,13.303979,28.442421,28.833408,-0.3909874,5
1986-01-06 12:00:00,1986-S-4,SI,1986.0,4.0,       NAMU,-18.6,42.0,25.0,50.0,0.2025,10.0,26.973316,13.320796,29.04771,29.101374,-0.053663254,1
1986-06-21 18:00:00,1986-N-5,WP,1986.0,5.0,,14.2,129.1,30.0,80.0,0.53275,35.0,27.575684,13.38124,29.316547,29.630922,-0.31437492,1
1986-01-07 06:00:00,1986-S-6,SI,1986.0,6.0,       NAMU,-10.7,54.6,30.0,70.0,0.83425,15.0,26.973316,13.320796,27.58266,28.409143,-0.8264828,1
1986-06-28 00:00:00,1986-N-6,WP,1986.0,6.0,,15.3,135.3,30.0,50.0,0.27525,15.0,27.575684,13.38124,29.388878,29.585155,-0.19627762,1
1986-07-03 00:00:00,1986-N-7,WP,1986.0,7.0,,13.9,151.8,30.0,140.0,3.0695,35.0,27.090584,13.543668,28.578848,29.130945,-0.5520973,5
1986-07-13 00:00:00,1986-N-8,WP,1986.0,8.0,,16.7,139.4,40.0,85.0,0.78325,20.0,27.090584,13.543668,28.958124,29.57756,-0.61943626,2
1986-01-19 12:00:00,1986-S-9,AUS,1986.0,9.0,       NAMU,-14.3,127.9,30.0,45.0,0.311,15.0,26.973316,13.320796,29.182638,29.94172,-0.7590809,1
1986-07-30 12:00:00,1986-N-9,WP,1986.0,9.0,,15.2,130.5,30.0,55.0,0.3895,10.0,27.090584,13.543668,29.107977,29.452599,-0.34462166,1
1986-08-09 06:00:00,1986-N-10,WP,1986.0,10.0,,14.6,176.3,40.0,65.0,0.7125,15.0,26.78495,13.645149,27.84905,28.383398,-0.53434753,1
1986-01-23 12:00:00,1986-S-11,AUS,1986.0,11.0,,-17.4,147.8,30.0,45.0,0.114,15.0,26.973316,13.320796,28.906181,28.66523,0.24095154,1
1986-08-13 06:00:00,1986-N-11,WP,1986.0,11.0,,18.7,156.9,50.0,80.0,1.202,20.0,26.78495,13.645149,28.377403,29.177,-0.7995968,1
1986-01-28 18:00:00,1986-S-12,AUS,1986.0,12.0,,-12.2,145.3,25.0,90.0,0.463,35.0,26.973316,13.320796,29.053051,29.02883,0.02422142,2
1986-08-15 18:00:00,1986-N-12,WP,1986.0,12.0,,19.0,129.4,30.0,40.0,0.09925,5.0,26.78495,13.645149,28.586943,29.17397,-0.5870266,1
1986-01-30 00:00:00,1986-S-13,SI,1986.0,13.0,,-11.9,66.8,25.0,115.0,2.9895,30.0,26.973316,13.320796,27.690474,28.429482,-0.73900795,4
1986-08-16 06:00:00,1986-N-13,WP,1986.0,13.0,,17.5,117.5,15.0,90.0,2.87875,25.0,26.78495,13.645149,28.376484,28.971601,-0.59511757,2
1986-02-05 06:00:00,1986-S-14,SI,1986.0,14.0,,-10.0,82.1,25.0,55.0,0.45075,15.0,27.369379,13.477192,28.258696,28.528694,-0.26999855,1
1986-08-17 12:00:00,1986-N-14,WP,1986.0,14.0,,21.3,137.0,30.0,110.0,2.9135,20.0,26.78495,13.645149,28.270185,29.201002,-0.93081665,3
1986-02-06 12:00:00,1986-S-15,SP,1986.0,15.0,,-17.4,195.7,45.0,75.0,1.2425,15.0,27.369379,13.477192,28.045732,28.360367,-0.31463432,1
1986-09-13 06:00:00,1986-N-15,WP,1986.0,15.0,,12.0,146.2,25.0,95.0,1.303,15.0,26.915445,13.577309,28.453222,29.329353,-0.87613106,2
1986-09-19 00:00:00,1986-N-16,WP,1986.0,16.0,,10.5,160.4,30.0,120.0,2.706,30.0,26.915445,13.577309,28.477564,29.313631,-0.8360672,4
1986-02-07 06:00:00,1986-S-17,AUS,1986.0,17.0,,-12.9,158.0,20.0,45.0,0.1745,20.0,27.369379,13.477192,29.10158,29.271736,-0.17015648,1
1986-10-02 00:00:00,1986-N-17,WP,1986.0,17.0,,10.9,152.9,35.0,100.0,1.40125,25.0,27.200365,13.356661,28.704468,29.265926,-0.5614586,3
1986-02-17 18:00:00,1986-S-18,AUS,1986.0,18.0,,-14.6,113.8,25.0,50.0,0.20125,15.0,27.369379,13.477192,27.970362,28.74848,-0.77811813,1
1986-10-09 00:00:00,1986-N-18,WP,1986.0,18.0,,15.4,114.9,40.0,45.0,0.17775,5.0,27.200365,13.356661,27.871784,28.36035,-0.48856544,1
1986-02-18 12:00:00,1986-S-19,SI,1986.0,19.0,,-17.8,42.2,25.0,85.0,0.77175,20.0,27.369379,13.477192,28.881586,29.17881,-0.29722404,2
1986-10-11 00:00:00,1986-N-19,WP,1986.0,19.0,,10.8,126.6,45.0,80.0,1.16525,15.0,27.200365,13.356661,28.875431,29.171013,-0.29558182,1
1986-02-22 06:00:00,1986-S-20,AUS,1986.0,20.0,,-14.9,114.3,25.0,50.0,0.202,15.0,27.369379,13.477192,28.063927,28.761616,-0.69768906,1
1986-10-15 18:00:00,1986-N-20,WP,1986.0,20.0,,15.6,153.6,55.0,110.0,1.28475,40.0,27.200365,13.356661,28.553144,29.124182,-0.5710373,3
1986-10-18 06:00:00,1986-N-21,WP,1986.0,21.0,,11.5,127.3,45.0,55.0,0.35175,10.0,27.200365,13.356661,28.898716,29.148342,-0.24962616,1
1986-03-02 12:00:00,1986-S-22,AUS,1986.0,22.0,,-13.6,124.7,25.0,105.0,1.2745,35.0,27.735384,13.476568,29.334793,29.49183,-0.15703773,3
1986-11-07 18:00:00,1986-N-22,WP,1986.0,22.0,,13.2,120.9,30.0,60.0,0.384,15.0,27.460009,13.233182,28.28397,28.570219,-0.28624916,1
1986-11-10 18:00:00,1986-N-23,WP,1986.0,23.0,,6.0,133.5,30.0,55.0,0.336,15.0,27.460009,13.233182,29.037094,29.367418,-0.33032417,1
1986-03-03 18:00:00,1986-S-24,AUS,1986.0,24.0,,-15.8,150.8,30.0,45.0,0.2955,10.0,27.735384,13.476568,27.773457,28.449787,-0.67633057,1
1986-11-18 18:00:00,1986-N-24,WP,1986.0,24.0,,13.6,128.0,40.0,100.0,1.1995,30.0,27.460009,13.233182,28.418463,28.715721,-0.29725838,3
1986-03-07 12:00:00,1986-S-25,SI,1986.0,25.0,,-10.6,79.7,25.0,110.0,2.02475,20.0,27.735384,13.476568,27.944761,28.773312,-0.82855034,3
1986-11-28 06:00:00,1986-N-25,WP,1986.0,25.0,,7.9,162.9,40.0,135.0,4.2555,30.0,27.460009,13.233182,28.569757,29.139404,-0.56964684,4
1986-12-03 18:00:00,1986-N-26,WP,1986.0,26.0,,8.1,163.0,30.0,40.0,0.20325,10.0,27.428917,13.258326,27.762432,28.604355,-0.84192276,1
1986-12-14 06:00:00,1986-N-27,WP,1986.0,27.0,,7.3,160.0,30.0,95.0,1.5575,20.0,27.428917,13.258326,27.960491,28.759035,-0.79854393,2
1986-04-07 00:00:00,1986-S-28,AUS,1986.0,28.0,,-10.8,102.1,25.0,75.0,0.735,15.0,28.032269,13.37222,27.955793,28.857317,-0.9015236,1
1986-12-21 18:00:00,1986-N-28,WP,1986.0,28.0,,8.6,166.9,30.0,90.0,1.349,15.0,27.428917,13.258326,27.865637,28.43236,-0.56672287,2
1986-04-09 18:00:00,1986-S-29,SP,1986.0,29.0,,-11.9,168.3,25.0,75.0,0.46075,25.0,28.032269,13.37222,28.612778,29.177752,-0.56497383,1
1986-04-23 06:00:00,1986-S-31,AUS,1986.0,31.0,,-11.2,153.8,35.0,70.0,0.46375,25.0,28.032269,13.37222,28.714981,28.820852,-0.1058712,1
1986-05-04 06:00:00,1986-S-32,AUS,1986.0,32.0,,-6.4,90.2,25.0,95.0,1.1635,20.0,27.970884,13.303979,27.799,29.00619,-1.2071896,2
1986-05-15 12:00:00,1986-S-33,SP,1986.0,33.0,,-5.3,161.0,25.0,85.0,0.87525,20.0,27.970884,13.303979,29.380352,29.584368,-0.20401573,2
1987-01-06 12:00:00,1987-N-1,WP,1987.0,1.0,,5.8,162.4,20.0,95.0,0.87125,30.0,27.457647,13.445757,27.800508,28.604958,-0.8044491,2
1986-11-20 18:00:00,1987-S-2,SP,1987.0,2.0,       NAMU,-10.3,171.2,25.0,55.0,0.3545,10.0,27.460009,13.233182,28.345665,29.183012,-0.83734703,1
1987-04-03 00:00:00,1987-N-2,WP,1987.0,2.0,,5.0,155.4,15.0,40.0,0.3555,15.0,28.528002,13.477405,29.095808,29.113836,-0.01802826,1
1986-12-12 06:00:00,1987-S-3,SP,1987.0,3.0,       NAMU,-12.4,172.9,25.0,55.0,0.32675,20.0,27.428917,13.258326,28.084227,29.090328,-1.0061016,1
1986-12-22 00:00:00,1987-S-4,SP,1987.0,4.0,       NAMU,-8.5,181.0,25.0,90.0,1.544,20.0,27.428917,13.258326,29.084908,29.54693,-0.46202278,2
1987-06-24 18:00:00,1987-N-4,WP,1987.0,4.0,,10.0,149.7,15.0,75.0,0.67925,20.0,28.019918,13.404476,28.771526,29.06018,-0.28865433,1
1986-12-27 06:00:00,1987-S-5,SP,1987.0,5.0,       NAMU,-13.5,196.8,25.0,65.0,0.8745,10.0,27.428917,13.258326,28.13379,28.699326,-0.5655365,1
1987-07-06 12:00:00,1987-N-5,WP,1987.0,5.0,,9.6,150.9,20.0,130.0,2.54325,30.0,27.587194,13.671593,28.424604,29.180887,-0.7562828,4
1987-01-06 06:00:00,1987-S-6,SI,1987.0,6.0,       NAMU,-5.7,75.9,25.0,45.0,0.3625,10.0,27.457647,13.445757,28.076519,28.45454,-0.37802124,1
1987-07-15 06:00:00,1987-N-6,WP,1987.0,6.0,,9.2,145.9,25.0,65.0,0.53075,15.0,27.587194,13.671593,28.72481,29.213976,-0.48916626,1
1987-01-09 06:00:00,1987-S-7,AUS,1987.0,7.0,       NAMU,-7.8,94.7,25.0,55.0,0.2975,15.0,27.457647,13.445757,28.101744,28.502735,-0.40099144,1
1987-07-18 12:00:00,1987-N-7,WP,1987.0,7.0,,4.4,191.0,20.0,125.0,3.09625,30.0,27.587194,13.671593,28.84441,28.615923,0.22848701,4
1987-01-15 00:00:00,1987-S-8,SP,1987.0,8.0,       NAMU,-8.9,187.4,25.0,100.0,0.9325,35.0,27.457647,13.445757,28.667421,29.245062,-0.57764053,3
1987-07-21 00:00:00,1987-N-8,WP,1987.0,8.0,,8.5,144.0,20.0,65.0,0.715,15.0,27.587194,13.671593,28.773655,29.233711,-0.4600563,1
1987-01-16 12:00:00,1987-S-9,SI,1987.0,9.0,       NAMU,-13.4,66.5,35.0,75.0,0.914,20.0,27.457647,13.445757,27.822807,28.200361,-0.37755394,1
1987-08-07 00:00:00,1987-N-9,WP,1987.0,9.0,,8.4,134.2,20.0,140.0,3.12675,45.0,27.323605,13.799706,28.412182,28.9715,-0.55931854,5
1987-01-16 18:00:00,1987-S-10,AUS,1987.0,10.0,       NAMU,-16.5,121.9,25.0,55.0,0.3415,25.0,27.457647,13.445757,29.336529,29.41685,-0.08032036,1
1987-08-07 00:00:00,1987-N-10,WP,1987.0,10.0,,7.6,154.9,15.0,85.0,1.74025,15.0,27.323605,13.799706,28.970284,29.324718,-0.35443497,2
1987-08-19 06:00:00,1987-N-11,WP,1987.0,11.0,,9.7,159.2,20.0,130.0,3.08325,35.0,27.323605,13.799706,29.05861,29.21166,-0.15304947,4
1987-01-31 12:00:00,1987-S-12,AUS,1987.0,12.0,       NAMU,-14.8,124.0,30.0,50.0,0.31,5.0,27.457647,13.445757,29.547127,29.479025,0.06810188,1
1987-02-03 00:00:00,1987-S-13,SP,1987.0,13.0,       NAMU,-15.8,186.9,25.0,40.0,0.12525,15.0,27.700272,13.577384,28.595259,28.782234,-0.18697548,1
1987-09-03 18:00:00,1987-N-13,WP,1987.0,13.0,,9.4,149.5,20.0,125.0,2.995,20.0,27.43314,13.702705,28.955704,29.365784,-0.41007996,4
1987-02-04 00:00:00,1987-S-14,SP,1987.0,14.0,       NAMU,-12.2,160.4,25.0,75.0,0.4795,25.0,27.700272,13.577384,28.823387,29.367943,-0.54455566,1
1987-09-04 00:00:00,1987-N-14,WP,1987.0,14.0,,15.9,127.2,30.0,105.0,1.269,20.0,27.43314,13.702705,28.621675,29.108797,-0.48712158,3
1987-02-04 18:00:00,1987-S-15,AUS,1987.0,15.0,       NAMU,-12.2,139.8,25.0,65.0,0.7145,15.0,27.700272,13.577384,28.46068,29.414225,-0.9535446,1
1987-09-01 06:00:00,1987-N-15,WP,1987.0,15.0,,11.0,177.0,15.0,140.0,3.5015,30.0,27.43314,13.702705,28.661562,28.743435,-0.08187294,5
1987-09-21 00:00:00,1987-N-16,WP,1987.0,16.0,,10.0,190.3,25.0,100.0,2.57925,25.0,27.43314,13.702705,28.645035,28.576843,0.06819153,3
1987-02-10 12:00:00,1987-S-17,SI,1987.0,17.0,       NAMU,-21.3,53.5,25.0,45.0,0.3015,10.0,27.700272,13.577384,27.57894,27.915358,-0.33641815,1
1987-09-22 12:00:00,1987-N-17,WP,1987.0,17.0,,16.2,148.2,25.0,110.0,1.938,30.0,27.43314,13.702705,29.056524,29.396387,-0.33986282,3
1987-02-21 12:00:00,1987-S-18,AUS,1987.0,18.0,       NAMU,-15.1,127.4,25.0,60.0,0.32075,15.0,27.700272,13.577384,28.7392,29.751406,-1.0122051,1
1987-02-28 06:00:00,1987-S-19,SP,1987.0,19.0,       NAMU,-12.0,196.1,25.0,40.0,0.10525,10.0,27.700272,13.577384,28.807598,29.05518,-0.24758148,1
1987-09-27 06:00:00,1987-N-19,WP,1987.0,19.0,,14.6,160.3,15.0,40.0,0.171,10.0,27.43314,13.702705,29.020903,29.221762,-0.20085907,1
1987-02-27 00:00:00,1987-S-20,SP,1987.0,20.0,       NAMU,-9.9,172.5,20.0,65.0,0.77,15.0,27.700272,13.577384,29.132969,29.390894,-0.25792503,1
1987-10-09 18:00:00,1987-N-20,WP,1987.0,20.0,,12.2,137.3,30.0,95.0,1.5135,15.0,27.62282,13.414172,28.605616,29.226883,-0.6212673,2
1987-03-02 12:00:00,1987-S-21,SI,1987.0,21.0,       NAMU,-13.4,72.3,25.0,75.0,1.282,25.0,28.271183,13.590981,27.907776,28.689598,-0.7818222,1
1987-10-14 18:00:00,1987-N-21,WP,1987.0,21.0,,12.8,167.7,20.0,140.0,3.517,40.0,27.62282,13.414172,28.896597,28.876257,0.020339966,5
1987-03-05 12:00:00,1987-S-22,SP,1987.0,22.0,       NAMU,-10.9,164.0,25.0,65.0,0.481,30.0,28.271183,13.590981,28.58809,29.301064,-0.71297264,1
1987-11-07 00:00:00,1987-N-22,WP,1987.0,22.0,,10.0,148.2,20.0,45.0,0.39275,10.0,27.845882,13.310312,29.066185,29.1549,-0.0887146,1
1987-04-06 00:00:00,1987-S-23,AUS,1987.0,23.0,       NAMU,-11.1,143.7,25.0,65.0,0.85975,15.0,28.528002,13.477405,27.52576,28.239002,-0.7132416,1
1987-11-16 00:00:00,1987-N-23,WP,1987.0,23.0,,2.9,171.1,15.0,145.0,3.137,30.0,27.845882,13.310312,29.87282,29.118858,0.75396156,5
1987-11-20 18:00:00,1987-N-24,WP,1987.0,24.0,,13.2,126.3,20.0,45.0,0.13975,15.0,27.845882,13.310312,28.480965,28.59958,-0.118616104,1
1987-04-19 18:00:00,1987-S-25,SP,1987.0,25.0,       NAMU,-9.5,179.1,25.0,55.0,0.375,15.0,28.528002,13.477405,28.963223,29.457272,-0.49404907,1
1987-12-09 00:00:00,1987-N-25,WP,1987.0,25.0,,5.2,153.5,20.0,100.0,0.981,35.0,27.804964,13.358822,28.908894,29.190012,-0.2811184,3
1987-04-20 00:00:00,1987-S-26,SI,1987.0,26.0,       NAMU,-7.3,73.2,20.0,45.0,0.25525,15.0,28.528002,13.477405,28.822426,29.142403,-0.3199768,1
1987-05-20 18:00:00,1987-S-27,SP,1987.0,27.0,       NAMU,-10.0,166.9,25.0,45.0,0.29725,10.0,28.505537,13.382213,28.122173,29.099222,-0.9770489,1
1987-10-31 06:00:00,1988-S-1,SI,1988.0,1.0,       NAMU,-3.8,86.2,25.0,55.0,0.66875,10.0,27.62282,13.414172,28.474882,28.517435,-0.042552948,1
1988-01-05 06:00:00,1988-N-1,WP,1988.0,1.0,,2.9,174.4,25.0,115.0,2.91,45.0,27.768839,13.567515,28.711393,28.449293,0.26210022,4
1987-11-20 18:00:00,1988-S-2,SI,1988.0,2.0,       NAMU,-6.0,49.6,20.0,40.0,0.18775,10.0,27.845882,13.310312,27.693455,27.944704,-0.2512493,1
1988-05-29 00:00:00,1988-N-2,WP,1988.0,2.0,,19.1,120.5,20.0,80.0,0.6235,20.0,28.028263,13.417924,29.667952,28.775188,0.89276314,1
1987-12-05 18:00:00,1988-S-3,AUS,1988.0,3.0,       NAMU,-7.1,95.2,20.0,55.0,0.5785,15.0,27.804964,13.358822,28.350117,28.360872,-0.010755539,1
1988-06-18 06:00:00,1988-N-4,WP,1988.0,4.0,,5.0,139.0,20.0,70.0,0.6415,20.0,27.430391,13.45523,29.477886,29.52088,-0.042993546,1
1988-06-24 12:00:00,1988-N-5,WP,1988.0,5.0,,7.1,136.5,20.0,45.0,0.20375,15.0,27.430391,13.45523,29.282124,29.447945,-0.16582108,1
1988-01-03 00:00:00,1988-S-6,SP,1988.0,6.0,       NAMU,-11.5,171.1,20.0,70.0,0.717,15.0,27.768839,13.567515,28.900135,29.336462,-0.43632698,1
1988-07-11 00:00:00,1988-N-6,WP,1988.0,6.0,,8.8,148.8,20.0,115.0,1.81525,25.0,26.895147,13.624608,29.138784,29.20286,-0.06407547,4
1988-01-06 00:00:00,1988-S-7,SP,1988.0,7.0,       NAMU,-3.6,181.5,25.0,140.0,1.94,40.0,27.768839,13.567515,29.398335,28.898073,0.5002613,5
1988-07-26 00:00:00,1988-N-7,WP,1988.0,7.0,,27.0,135.0,20.0,45.0,0.182,15.0,26.895147,13.624608,28.320854,28.337385,-0.01653099,1
1988-01-11 18:00:00,1988-S-8,SI,1988.0,8.0,       NAMU,-10.3,58.8,20.0,65.0,0.36025,20.0,27.768839,13.567515,28.542994,28.374825,0.16816902,1
1988-08-05 00:00:00,1988-N-8,WP,1988.0,8.0,,21.8,129.0,25.0,45.0,0.1305,20.0,26.710423,13.736547,29.51502,29.10618,0.40884018,1
1988-01-21 00:00:00,1988-S-9,SI,1988.0,9.0,       NAMU,-11.6,79.7,20.0,115.0,1.80425,30.0,27.768839,13.567515,28.468088,28.39771,0.07037735,4
1988-01-29 06:00:00,1988-S-10,AUS,1988.0,10.0,       NAMU,-8.1,97.9,25.0,65.0,0.26675,25.0,27.768839,13.567515,28.29706,28.535423,-0.23836327,1
1988-08-13 06:00:00,1988-N-10,WP,1988.0,10.0,,22.4,173.4,20.0,115.0,1.64975,45.0,26.710423,13.736547,28.159922,28.328598,-0.16867638,4
1988-02-08 06:00:00,1988-S-11,AUS,1988.0,11.0,       NAMU,-15.6,102.0,30.0,90.0,1.122,20.0,27.86592,13.699828,27.895226,27.542027,0.353199,2
1988-02-20 06:00:00,1988-S-12,AUS,1988.0,12.0,       NAMU,-14.8,157.8,25.0,45.0,0.45125,10.0,27.86592,13.699828,28.613995,29.016708,-0.40271378,1
1988-02-23 18:00:00,1988-S-13,SP,1988.0,13.0,       NAMU,-10.4,179.5,25.0,105.0,1.907,25.0,27.86592,13.699828,29.39322,29.347383,0.045837402,3
1988-09-02 06:00:00,1988-N-13,WP,1988.0,13.0,,25.8,134.3,30.0,45.0,0.12725,15.0,26.83112,13.613511,28.676329,28.549957,0.12637138,1
1988-02-24 06:00:00,1988-S-14,SI,1988.0,14.0,       NAMU,-10.9,49.9,25.0,85.0,0.827,20.0,27.86592,13.699828,28.785284,28.621153,0.16413116,2
1988-09-05 06:00:00,1988-N-14,WP,1988.0,14.0,,18.3,163.4,20.0,105.0,2.24725,35.0,26.83112,13.613511,28.560135,29.059868,-0.49973297,3
1988-02-28 18:00:00,1988-S-15,SP,1988.0,15.0,       NAMU,-16.9,201.2,25.0,45.0,0.17025,10.0,27.86592,13.699828,28.1943,28.447361,-0.2530613,1
1988-09-11 00:00:00,1988-N-15,WP,1988.0,15.0,,20.7,158.7,25.0,55.0,0.45275,15.0,26.83112,13.613511,28.254028,29.01862,-0.7645912,1
1988-03-12 00:00:00,1988-S-16,SI,1988.0,16.0,       NAMU,-7.6,88.0,20.0,130.0,2.32925,40.0,28.253935,13.629791,28.926123,28.781797,0.14432526,4
1988-09-12 06:00:00,1988-N-16,WP,1988.0,16.0,,15.8,131.5,25.0,45.0,0.2035,15.0,26.83112,13.613511,29.62845,29.175852,0.45259857,1
1988-03-17 00:00:00,1988-S-17,SI,1988.0,17.0,       NAMU,-12.3,53.7,25.0,45.0,0.21225,10.0,28.253935,13.629791,28.798174,28.657444,0.1407299,1
1988-09-18 18:00:00,1988-N-17,WP,1988.0,17.0,,14.6,126.2,25.0,60.0,0.24525,15.0,26.83112,13.613511,29.692453,29.145063,0.54739,1
1988-03-25 00:00:00,1988-S-18,SI,1988.0,18.0,       NAMU,-14.0,60.0,20.0,40.0,0.1955,10.0,28.253935,13.629791,28.871767,28.473005,0.39876175,1
1988-09-16 06:00:00,1988-N-18,WP,1988.0,18.0,,15.0,157.0,25.0,55.0,0.50625,20.0,26.83112,13.613511,28.853409,29.290667,-0.43725777,1
1988-04-08 12:00:00,1988-S-19,SP,1988.0,19.0,       NAMU,-14.9,170.8,25.0,70.0,0.936,20.0,28.380733,13.511655,28.103342,28.8143,-0.7109585,1
1988-09-19 00:00:00,1988-N-19,WP,1988.0,19.0,,18.9,115.6,25.0,45.0,0.186,15.0,26.83112,13.613511,29.22486,28.686197,0.53866196,1
